exercise_id,source_id,name,canonical_id,canonical_name,bodyPart,target,equipment,equipment_category,equipment_list,needs_machine,Level,Split_Type,movement_pattern,is_compound,focus_zone,muscle_chain,body_region,default_sets,default_reps_min,default_reps_max,instruction_steps,secondary_muscle_count,secondaryMuscles/0,secondaryMuscles/1,secondaryMuscles/2,secondaryMuscles/3,secondaryMuscles/4,secondaryMuscles/5
1212,274,crunch floor,425,crunch floor,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1213,3016,curl-up,426,curl-up,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1214,276,dead bug,429,dead bug,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,7,2,hip flexors,lower back,,,,
1215,277,decline crunch,430,decline crunch,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1216,282,decline sit-up,432,decline sit-up,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,hip flexors,lower back,,,,
1217,407,dumbbell side bend,652,dumbbell side bend,waist,abs,dumbbell,free_weight,dumbbell,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,4,1,obliques,,,,,
1218,443,elbow-to-knee,709,elbow-to-knee,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,7,1,obliques,,,,,
1219,3303,flag,754,flag,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,6,2,obliques,shoulders,,,,
1220,456,flexion leg sit up (bent knee),755,flexion leg sit up,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,6,1,hip flexors,,,,,
1221,457,flexion leg sit up (straight arm),755,flexion leg sit up,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,hip flexors,quadriceps,,,,
1222,2429,frog crunch,761,frog crunch,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1223,3301,frog planche,762,frog planche,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,True,Core,Anterior,Trunk,3,12,15,5,3,shoulders,chest,triceps,,,
1224,3296,front lever,763,front lever,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,True,Core,Anterior,Trunk,3,12,15,7,3,lats,shoulders,forearms,,,
1225,464,front plank with twist,765,front plank with twist,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,7,2,obliques,shoulders,,,,
1226,3315,full maltese,766,full maltese,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,shoulders,chest,,,,
1227,3299,full planche,767,full planche,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,True,Core,Anterior,Trunk,3,12,15,6,3,shoulders,chest,triceps,,,
1228,467,gorilla chin,773,gorilla chin,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,6,2,forearms,biceps,,,,
1229,469,groin crunch,774,groin crunch,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,hip flexors,inner thighs,,,,
1230,3202,half sit-up (male),778,half sit-up,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1231,1764,hanging leg hip raise,785,hanging leg hip raise,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,4,2,hip flexors,lower back,,,,
1232,472,hanging leg raise,786,hanging leg raise,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1233,1761,hanging oblique knee raise,787,hanging oblique knee raise,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,obliques,,,,,
1234,473,hanging pike,788,hanging pike,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,hip flexors,shoulders,,,,
1235,474,hanging straight leg hip raise,789,hanging straight leg hip raise,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,4,1,hip flexors,,,,,
1236,475,hanging straight leg raise,790,hanging straight leg raise,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1237,476,hanging straight twisting leg hip raise,791,hanging straight twisting leg hip raise,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,6,2,obliques,hip flexors,,,,
1238,484,hip raise (bent knee),793,hip raise,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,glutes,hamstrings,,,,
1239,1471,inchworm,798,inchworm,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,6,2,shoulders,hamstrings,,,,
1240,3698,inchworm v. 2,798,inchworm,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,shoulders,hamstrings,,,,
1241,491,incline leg hip raise (leg straight),800,incline leg hip raise,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1242,495,incline twisting sit-up,805,incline twisting sit-up,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,8,1,obliques,,,,,
1243,507,jackknife sit-up,817,jackknife sit-up,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,4,1,hip flexors,,,,,
1244,508,janda sit-up,818,janda sit-up,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,hip flexors,lower back,,,,
1245,517,kettlebell advanced windmill,821,kettlebell advanced windmill,waist,abs,kettlebell,free_weight,kettlebell,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,9,2,obliques,shoulders,,,,
1246,524,kettlebell bent press,828,kettlebell bent press,waist,abs,kettlebell,free_weight,kettlebell,False,Intermediate,"Core,Full Body",Core,True,Core,Anterior,Trunk,3,12,15,8,3,shoulders,triceps,obliques,,,
1247,530,kettlebell double windmill,834,kettlebell double windmill,waist,abs,kettlebell,free_weight,kettlebell,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,7,2,shoulders,hamstrings,,,,
1248,532,kettlebell figure 8,836,kettlebell figure 8,waist,abs,kettlebell,free_weight,kettlebell,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,7,2,shoulders,forearms,,,,
1249,554,kettlebell windmill,861,kettlebell windmill,waist,abs,kettlebell,free_weight,kettlebell,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,6,2,obliques,shoulders,,,,
1250,3640,knee touch crunch,864,knee touch crunch,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1251,3239,kneeling plank tap shoulder (male),867,kneeling plank tap shoulder,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,shoulders,triceps,,,,
1252,3419,l-sit on floor,871,l-sit on floor,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,7,1,hip flexors,,,,,
1253,562,landmine 180,872,landmine 180,waist,abs,barbell,free_weight,barbell,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,4,2,obliques,quadriceps,,,,
1254,3300,lean planche,874,lean planche,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,True,Core,Anterior,Trunk,3,12,15,5,3,shoulders,chest,triceps,,,
1255,570,leg pull in flat bench,876,leg pull in flat bench,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,hip flexors,lower back,,,,
1256,583,lever kneeling twist,899,lever kneeling twist,waist,abs,leverage machine,machine,leverage machine,True,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,6,2,obliques,lower back,,,,
1257,1452,lever seated crunch,921,lever seated crunch,waist,abs,leverage machine,machine,leverage machine,True,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,6,1,obliques,,,,,
1258,595,lever seated crunch (chest pad),921,lever seated crunch,waist,abs,leverage machine,machine,leverage machine,True,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,7,1,obliques,,,,,
1259,3760,lever seated crunch v. 2,921,lever seated crunch,waist,abs,leverage machine,machine,leverage machine,True,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,6,2,obliques,hip flexors,,,,
1260,600,lever seated leg raise crunch,928,lever seated leg raise crunch,waist,abs,leverage machine,machine,leverage machine,True,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1261,1688,lunge with twist,944,lunge with twist,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,True,Core,Anterior,Trunk,3,12,15,6,3,quadriceps,glutes,hamstrings,,,
1262,2312,lying elbow to knee,946,lying elbow to knee,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,7,2,hip flexors,lower back,,,,
1263,620,lying leg raise flat bench,947,lying leg raise flat bench,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1264,865,lying leg-hip raise,948,lying leg-hip raise,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1265,634,negative crunch,969,negative crunch,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1266,1495,oblique crunch v. 2,970,oblique crunch,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,6,1,obliques,,,,,
1267,635,oblique crunches floor,971,oblique crunches floor,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,obliques,,,,,
1268,640,one arm slam (with medicine ball),977,one arm slam,waist,abs,medicine ball,medicine_ball,medicine ball,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,shoulders,back,,,,
1269,641,otis up,982,otis up,waist,abs,weighted,other,weighted,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,hip flexors,lower back,,,,
1270,3147,pelvic tilt,985,pelvic tilt,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,6,1,lower back,,,,,
1271,1687,posterior step to overhead reach,990,posterior step to overhead reach,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,True,Core,Anterior,Trunk,3,12,15,7,4,glutes,hamstrings,quadriceps,shoulders,,
1272,3119,potty squat,992,potty squat,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,6,2,quadriceps,glutes,,,,
1273,3665,power point plank,995,power point plank,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,True,Core,Anterior,Trunk,3,12,15,6,3,shoulders,triceps,glutes,,,
1274,3203,prisoner half sit-up (male),996,prisoner half sit-up,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1275,1707,prone twist on stability ball,997,prone twist on stability ball,waist,abs,stability ball,bodyweight_stability,stability ball,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,7,2,obliques,lower back,,,,
1276,650,pull-in (on stability ball),999,pull-in,waist,abs,stability ball,bodyweight_stability,stability ball,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1277,664,push-up to side plank,1010,push-up to side plank,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,True,Core,Anterior,Trunk,3,12,15,7,3,shoulders,chest,triceps,,,
1278,3201,quarter sit-up,1012,quarter sit-up,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1279,872,reverse crunch,1026,reverse crunch,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1280,3663,reverse plank with leg lift,1032,reverse plank with leg lift,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,True,Core,Anterior,Trunk,3,12,15,6,3,glutes,hamstrings,shoulders,,,
1281,2204,roller body saw,1037,roller body saw,waist,abs,roller,other,roller,False,Intermediate,"Core,Full Body",Core,True,Core,Anterior,Trunk,3,12,15,4,3,shoulders,triceps,core,,,
1282,2206,roller reverse crunch,1040,roller reverse crunch,waist,abs,roller,other,roller,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1283,687,russian twist,1047,russian twist,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,7,1,obliques,,,,,
1284,689,seated leg raise,1054,seated leg raise,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1285,691,seated side crunch (wall),1057,seated side crunch,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,7,1,obliques,,,,,
1286,3699,shoulder tap,1063,shoulder tap,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,shoulders,triceps,,,,
1287,705,side bridge v. 2,1066,side bridge,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,6,2,obliques,glutes,,,,
1288,709,side hip (on parallel bars),1067,side hip,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,obliques,hip flexors,,,,
1289,3213,side-to-side toe touch (male),1076,side-to-side toe touch,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,4,2,obliques,hip flexors,,,,
1290,735,sit-up v. 2,1083,sit-up,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1291,3679,sit-up with arms on chest,1084,sit-up with arms on chest,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1292,1496,sledge hammer,1101,sledge hammer,waist,abs,hammer,other,hammer,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,forearms,shoulders,,,,
1293,756,smith hip raise,1115,smith hip raise,waist,abs,smith machine,machine,smith machine,True,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,6,2,glutes,hamstrings,,,,
1294,777,spell caster,1150,spell caster,waist,abs,dumbbell,free_weight,dumbbell,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,obliques,lower back,,,,
1295,2329,spine twist,1154,spine twist,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,7,2,obliques,lower back,,,,
1296,2297,stability ball crunch (full range hands behind head),1160,stability ball crunch,waist,abs,stability ball,bodyweight_stability,stability ball,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1297,796,standing wheel rollerout,1171,standing wheel rollerout,waist,abs,wheel roller,other,wheel roller,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,lower back,shoulders,,,,
1298,3314,straddle maltese,1175,straddle maltese,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,2,shoulders,chest,,,,
1299,3298,straddle planche,1176,straddle planche,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,True,Core,Anterior,Trunk,3,12,15,5,3,shoulders,triceps,chest,,,
1300,805,suspended abdominal fallout,1179,suspended abdominal fallout,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,6,2,obliques,hip flexors,,,,
1301,807,suspended reverse crunch,1181,suspended reverse crunch,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,4,1,hip flexors,,,,,
1302,871,tuck crunch,1193,tuck crunch,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
1303,2802,twisted leg raise,1196,twisted leg raise,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,7,2,obliques,hip flexors,,,,
1304,2801,twisted leg raise (female),1196,twisted leg raise,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,6,2,obliques,hip flexors,,,,
1305,3420,v-sit on floor,1200,v-sit on floor,waist,abs,body weight,bodyweight,body weight,False,Intermediate,"Core,Full Body",Core,False,Core,Anterior,Trunk,3,12,15,5,1,hip flexors,,,,,
